"path_id","criteria","criteria_item","hr_os","selog_hr_os","hr_pfs","selog_hr_pfs","ae","number_of_patients","ease","g_index","pareto_os","sucra_os","pareto_pfs","sucra_pfs"
"C3311","ECOG, WBC, ANC, Platelets, ALT_AST_v3, Total_bilirubin, Creatinine_v4, Hepatitis_B_C_v2, Autoimmune_disease","1, 2, 3, 4, 6, 7, 8, 11, 12",0.630900305239528,0.273237282610358,0.30570642993398,0.237747219257814,0.218091697645599,3538,0.373558301356337,0.987380196229781,0,1.3820559206891,0,1.41980326737813
"C2573","ECOG, ANC, Platelets, HIV_v2, Autoimmune_disease","1, 3, 4, 10, 12",0.633720276413558,0.294610343039837,0.302406243568636,0.263594274853201,0.218115722508328,3622,0.385645961679069,0.990861845589176,0,1.38201972643871,0,1.47187684003511
"C172","ANC, Platelets, ALT_AST_v3, Creatinine_v4","3, 4, 6, 8",0.632794781383858,0.330968294996398,0.304404066271292,0.30855015036033,0.212296663909566,3986,0.392815744194242,0.99463039348323,0,1.38198110016358,0,1.40023680966449
"C3067","ECOG, WBC, Platelets, Hemoglobin, ALT_AST_v3, Total_bilirubin, Creatinine_v4, CNS_metastasis, HIV_v2, Autoimmune_disease","1, 2, 4, 5, 6, 7, 8, 9, 10, 12",0.634468240210173,0.159376049087096,0.331538432151258,0.06525106506193,0.20374955783516,3074,0.271503295802134,0.964481120129797,0,1.38197430480037,0,1.09344383549135
"C2053","ECOG, ANC, Autoimmune_disease","1, 3, 12",0.631944497245752,0.306423823929147,0.303009010411721,0.27722815327638,0.217391304347829,3665,0.392872792594416,0.991653665758045,0,1.38191221663961,0,1.45103170483004
"C3301","ECOG, ANC, ALT_AST_v3, Total_bilirubin, Creatinine_v4, Hepatitis_B_C_v2, Autoimmune_disease","1, 3, 6, 7, 8, 11, 12",0.631163230151269,0.269831800757355,0.303753172832955,0.234541845533319,0.216963736939149,3571,0.379051927509259,0.987491853767741,0,1.38183689540312,0,1.4581407296051
"C2629","ECOG, ANC, Total_bilirubin, HIV_v2, Autoimmune_disease","1, 3, 7, 10, 12",0.632401299963132,0.278744890076642,0.304638431315446,0.245497386460576,0.217417783191235,3610,0.381320955688386,0.990322669048063,0,1.38181364810791,0,1.44092566131348
"C2559","ECOG, WBC, ANC, Platelets, Hemoglobin, ALT_AST_v3, Total_bilirubin, Creatinine_v4, CNS_metastasis, Autoimmune_disease","1, 2, 3, 4, 5, 6, 7, 8, 9, 12",0.635747117863398,0.159176302754681,0.33035654347542,0.0652133828210816,0.204601769911504,3071,0.268319030910407,0.963422373990757,0,1.38167452198733,0,1.12261194092948
"C3137","ECOG, Total_bilirubin, Hepatitis_B_C_v2, Autoimmune_disease","1, 7, 11, 12",0.63280876781696,0.276709091783091,0.308077945968802,0.243188469388015,0.216479173000912,3617,0.377997775279666,0.991568562336752,0,1.38165520884977,0,1.40721116204822
"C849","ECOG, Hemoglobin, Total_bilirubin, CNS_metastasis, HIV_v2","1, 5, 7, 9, 10",0.634754384259132,0.156011741515671,0.332756437685605,0.0645940042959286,0.202853166318719,3134,0.275918517111466,0.965985285069765,0,1.38153911543398,0,1.06459059694501
"C2425","ECOG, Platelets, Hemoglobin, ALT_AST_v3, Total_bilirubin, CNS_metastasis, Autoimmune_disease","1, 4, 5, 6, 7, 9, 12",0.633687791301081,0.159331431998653,0.331982464351312,0.0651927187553814,0.204168138466975,3078,0.266897235242755,0.965130016000291,0,1.38146429490846,0,1.0840405775829
"C3059","ECOG, WBC, Hemoglobin, ALT_AST_v3, Total_bilirubin, Creatinine_v4, CNS_metastasis, HIV_v2, Autoimmune_disease","1, 2, 5, 6, 7, 8, 9, 10, 12",0.633106088487778,0.15761360304671,0.332853461484329,0.0648928222829119,0.203020723568668,3099,0.271265335402678,0.962704732228646,0,1.3813348968868,0,1.07604234976605
"C3583","ECOG, WBC, ANC, Platelets, Hemoglobin, ALT_AST_v3, Total_bilirubin, Creatinine_v4, CNS_metastasis, Hepatitis_B_C_v2, Autoimmune_disease","1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12",0.63706042680635,0.159130514725806,0.332496448453464,0.0652211426201553,0.203690560681332,3064,0.266190695310919,0.961865048960911,0,1.38113389719588,0,1.07923322640485
"C3693","ECOG, ANC, Platelets, ALT_AST_v3, Total_bilirubin, HIV_v2, Hepatitis_B_C_v2, Autoimmune_disease","1, 3, 4, 6, 7, 10, 11, 12",0.631845767068028,0.274941179398828,0.304882009356717,0.239713018211712,0.217809494260008,3533,0.376315921469086,0.986881584745131,0,1.38112238084348,0,1.4279990056835
"C1311","ECOG, WBC, ANC, Platelets, Hemoglobin, CNS_metastasis, Hepatitis_B_C_v2","1, 2, 3, 4, 5, 9, 11",0.634226650221035,0.155899807867902,0.323728744468781,0.0645572072353131,0.203678001387925,3137,0.289573976352904,0.968384436755808,0,1.38106229552663,0,1.24860347571111
"C3571","ECOG, WBC, Hemoglobin, ALT_AST_v3, Total_bilirubin, Creatinine_v4, CNS_metastasis, Hepatitis_B_C_v2, Autoimmune_disease","1, 2, 5, 6, 7, 8, 9, 11, 12",0.636482583533947,0.15747169250037,0.334507617795585,0.0648799920545061,0.202531645569619,3096,0.267997706274264,0.962079586035141,0,1.38105929126078,0,1.0310088084943
"C3589","ECOG, ANC, HIV_v2, Hepatitis_B_C_v2, Autoimmune_disease","1, 3, 10, 11, 12",0.63225672373559,0.303547521367078,0.303327557267287,0.274051490449942,0.216435881998799,3652,0.392469642471469,0.990202493267793,0,1.381041408726,0,1.41844030972621
"C3655","ECOG, WBC, ANC, Total_bilirubin, HIV_v2, Hepatitis_B_C_v2, Autoimmune_disease","1, 2, 3, 7, 10, 11, 12",0.630874803275352,0.279864253522044,0.305461145274868,0.246792318405017,0.216661580714068,3603,0.382111356664708,0.989290533375137,0,1.38096108037978,0,1.43015051719677
"C2419","ECOG, WBC, Hemoglobin, ALT_AST_v3, Total_bilirubin, CNS_metastasis, Autoimmune_disease","1, 2, 5, 6, 7, 9, 12",0.632688398269946,0.15748339218422,0.333086783642924,0.0648575076664252,0.203437390389337,3103,0.269293339484678,0.963597322575334,0,1.38095364124531,0,1.05273787077606
"C3069","ECOG, ANC, Platelets, Hemoglobin, ALT_AST_v3, Total_bilirubin, Creatinine_v4, CNS_metastasis, HIV_v2, Autoimmune_disease","1, 3, 4, 5, 6, 7, 8, 9, 10, 12",0.636689718731426,0.159302676785863,0.330932406503067,0.0653017256854858,0.204182913860331,3067,0.27046835156523,0.962764365463977,0,1.38090364167807,0,1.10026302038856
"C351","ECOG, WBC, ANC, Platelets, Hemoglobin, Total_bilirubin, CNS_metastasis","1, 2, 3, 4, 5, 7, 9",0.635556498381417,0.157706757310146,0.330986750783676,0.0648919406526411,0.20448965275342,3104,0.268239179981834,0.966425113374789,0,1.38080421478469,0,1.10400192099242
"C3811","ECOG, WBC, ALT_AST_v3, Total_bilirubin, Creatinine_v4, HIV_v2, Hepatitis_B_C_v2, Autoimmune_disease","1, 2, 6, 7, 8, 10, 11, 12",0.628864053128274,0.277707160692552,0.304076443800571,0.24360277913449,0.216282642089095,3573,0.381837196709848,0.987847627268741,0,1.38047753663935,0,1.43638116142255
