"path_id","criteria","hr_os","selog_hr_os","hr_pfs","selog_hr_pfs","ae","number_of_patients","ease","g_index","sucra_os","sucra_pfs"
"C98","Neutrophils, AST, Bilirubin, ECOG",0.648070599923805,0.33535989093897,0.455865544580592,0.29371838656518,0.135850178359097,3627,0.343196127692082,0.946688930855485,34.2963256835938,39.119140625
"C48","ALT, AST, ECOG",0.6459883714345,0.236624645236372,0.466607441635618,0.189903284694618,0.139315815567677,4406,0.258353618361219,0.941637259788794,33.76953125,36.6232299804688
"C10","Neutrophils, Hemoglobin, ECOG",0.652164183548637,0.290906471944634,0.447942836829121,0.243161714242134,0.138201920279312,3711,0.333930296611439,0.947798247477331,33.421875,40.8607788085938
"C56","Hemoglobin, ALT, AST, ECOG",0.647081194873261,0.221302517929286,0.460924301215745,0.168167069959421,0.141304347826084,4311,0.254157712233197,0.943911794469317,33.3501586914062,37.8358764648438
"C32","AST, ECOG",0.647783554809586,0.228245159884113,0.467697282624036,0.1798547694824,0.139758442198671,4434,0.252886112606602,0.94215596256098,33.2318725585938,36.0574340820312
"C41","Histology_NonSquamous, Hemoglobin, AST, ECOG",0.647337416791211,0.159223099058734,0.472909590445083,0.0614698708699992,0.14394144754676,4021,0.242911407092364,0.957958734957401,32.8665161132812,33.09912109375
"C17","Histology_NonSquamous, ALT, ECOG",0.647709595715971,0.158756164129398,0.46460238343124,0.0611407851738979,0.14174913078363,4085,0.256403733469315,0.957228635015489,32.7567138671875,35.9690551757812
"C16","ALT, ECOG",0.653206704218371,0.231559384297724,0.467412934550701,0.183851342351033,0.139108910891087,4414,0.258410577846878,0.941986056233491,32.35498046875,35.99267578125
"C57","Histology_NonSquamous, Hemoglobin, ALT, AST, ECOG",0.649543431504395,0.160303068464753,0.475497257126709,0.061776093114678,0.143635868083946,3998,0.239045796224899,0.957243100847478,32.3309936523438,32.0927124023438
"C40","Hemoglobin, AST, ECOG",0.652191168361648,0.193753439784308,0.461323444146482,0.131532549135012,0.141815438772948,4337,0.248845539151604,0.944532477396205,32.1941528320312,37.3939819335938
"C0","ECOG",0.658377295347148,0.218128383467861,0.470050499282894,0.168410492333166,0.140423460696034,4498,0.256510462083105,0.941519136776967,31.9544067382812,35.6625366210938
"C8","Hemoglobin, ECOG",0.657498087709025,0.219901622313858,0.467935375475511,0.169076999434092,0.142644135188869,4396,0.255395364908241,0.944432047973759,31.8666381835938,35.9715576171875
"C24","Hemoglobin, ALT, ECOG",0.657977113089429,0.219265733135771,0.464688997182158,0.165845655776167,0.141090358404843,4319,0.250493257899008,0.944271183767166,31.6038208007812,36.6358032226562
"C49","Histology_NonSquamous, ALT, AST, ECOG",0.657338759347084,0.159118092194483,0.475645860846005,0.0613699606617351,0.141938939475092,4078,0.25780011861284,0.956938141997272,31.0784912109375,31.9575805664062
"C1","Histology_NonSquamous, ECOG",0.677427374794865,0.156148247714898,0.477160203024263,0.0605012550657582,0.142631578947367,4156,0.246729921355495,0.958278972879566,28.0070190429688,31.3556518554688
"C25","Histology_NonSquamous, Hemoglobin, ALT, ECOG",0.683201989938605,0.160111785338621,0.487284273059961,0.0616964305867461,0.143440391943386,4005,0.243451160925267,0.957521835573899,27.694091796875,28.4153442382812
"C00","",0.722701940514953,0.316823795373131,0.483833369869212,0.298442182794862,0.14139242599636,6683,0.268015023005913,1,26.5543823242188,34.3721313476562
"C9","Histology_NonSquamous, Hemoglobin, ECOG",0.698048934574311,0.157899867863458,0.485871403859465,0.0608405129673343,0.144504021447723,4071,0.236455595385236,0.958690008238969,24.989013671875,28.4005126953125
