"path_id","criteria","criteria_item","hr_os","selog_hr_os","ae","number_of_patients","ease","g_index","pareto_os","sucra_os"
"C1018","ANC, Hemoglobin, ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis, HIV_v2, Hepatitis_B_C","2, 4, 5, 6, 7, 8, 9, 10",0.824407251834575,0.108910518052083,0.210526315789474,1941,0.0674145162821884,0.474120863217546,1,24.9256836948562
"C442","ANC, Hemoglobin, ALT_AST, Total_bilirubin, CNS_metastasis, HIV_v2","2, 4, 5, 6, 8, 9",0.824407251834575,0.108910518052083,0.210526315789474,1941,0.0674145162821884,0.474120863217546,1,24.9210878513169
"C954","ANC, Hemoglobin, ALT_AST, Total_bilirubin, CNS_metastasis, HIV_v2, Hepatitis_B_C","2, 4, 5, 6, 8, 9, 10",0.824407251834575,0.108910518052083,0.210526315789474,1941,0.0674145162821884,0.474120863217546,1,24.755814247115
"C394","ANC, Hemoglobin, CNS_metastasis, HIV_v2","2, 4, 8, 9",0.834036289234767,0.0781507801009005,0.211143695014663,1984,0.0303253306562481,0.477644273037681,1,23.3220373222898
"C970","ANC, Hemoglobin, Creatinine_v5, CNS_metastasis, HIV_v2, Hepatitis_B_C","2, 4, 7, 8, 9, 10",0.834036289234767,0.0781507801009005,0.211143695014663,1984,0.0303253306562481,0.477644273037681,1,23.319209110881
"C458","ANC, Hemoglobin, Creatinine_v5, CNS_metastasis, HIV_v2","2, 4, 7, 8, 9",0.834036289234767,0.0781507801009005,0.211143695014663,1984,0.0303253306562481,0.477644273037681,1,23.2691598697003
"C906","ANC, Hemoglobin, CNS_metastasis, HIV_v2, Hepatitis_B_C","2, 4, 8, 9, 10",0.834036289234767,0.0781507801009005,0.211143695014663,1984,0.0303253306562481,0.477644273037681,1,23.242089846216
"C1414","ANC, Platelets, CNS_metastasis, HIV_v2, Autoimmune_disease","2, 3, 8, 9, 11",0.840153757978161,0.0779371533442774,0.210165619645917,2028,0.0304139893806701,0.468735373623521,1,22.2757001085831
"C2038","ANC, Platelets, ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis, HIV_v2, Hepatitis_B_C, Autoimmune_disease","2, 3, 5, 6, 7, 8, 9, 10, 11",0.841454257418497,0.0790032626061449,0.20979020979021,1986,0.0318603103257249,0.464293177478381,1,22.03535264261
"C1926","ANC, Platelets, CNS_metastasis, HIV_v2, Hepatitis_B_C, Autoimmune_disease","2, 3, 8, 9, 10, 11",0.840153757978161,0.0779371533442774,0.210165619645917,2028,0.0304139893806701,0.468735373623521,1,21.9800005050378
"C1476","Platelets, Creatinine_v5, CNS_metastasis, HIV_v2, Autoimmune_disease","3, 7, 8, 9, 11",0.841492187088296,0.0774892137688946,0.210376282782211,2034,0.0255883293801862,0.468392877495989,1,21.9396227367996
"C1478","ANC, Platelets, Creatinine_v5, CNS_metastasis, HIV_v2, Autoimmune_disease","2, 3, 7, 8, 9, 11",0.840153757978161,0.0779371533442774,0.210165619645917,2028,0.0304139893806701,0.468735373623521,1,21.9325522082776
"C1924","Platelets, CNS_metastasis, HIV_v2, Hepatitis_B_C, Autoimmune_disease","3, 8, 9, 10, 11",0.841492187088296,0.0774892137688946,0.210376282782211,2034,0.0255883293801862,0.468392877495989,1,21.8681598949522
"C1412","Platelets, CNS_metastasis, HIV_v2, Autoimmune_disease","3, 8, 9, 11",0.841492187088296,0.0774892137688946,0.210376282782211,2034,0.0255883293801862,0.468392877495989,1,21.8381101487336
"C1526","ANC, Platelets, ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis, HIV_v2, Autoimmune_disease","2, 3, 5, 6, 7, 8, 9, 11",0.841454257418497,0.0790032626061449,0.20979020979021,1986,0.0318603103257249,0.464293177478381,1,21.8236913209262
"C1974","ANC, Platelets, ALT_AST, Total_bilirubin, CNS_metastasis, HIV_v2, Hepatitis_B_C, Autoimmune_disease","2, 3, 5, 6, 8, 9, 10, 11",0.841454257418497,0.0790032626061449,0.20979020979021,1986,0.0318603103257249,0.464293177478381,1,21.8062927703846
"C1462","ANC, Platelets, ALT_AST, Total_bilirubin, CNS_metastasis, HIV_v2, Autoimmune_disease","2, 3, 5, 6, 8, 9, 11",0.841454257418497,0.0790032626061449,0.20979020979021,1986,0.0318603103257249,0.464293177478381,1,21.803691825964
"C1988","Platelets, Creatinine_v5, CNS_metastasis, HIV_v2, Hepatitis_B_C, Autoimmune_disease","3, 7, 8, 9, 10, 11",0.841492187088296,0.0774892137688946,0.210376282782211,2034,0.0255883293801862,0.468392877495989,1,21.7659150021464
"C1990","ANC, Platelets, Creatinine_v5, CNS_metastasis, HIV_v2, Hepatitis_B_C, Autoimmune_disease","2, 3, 7, 8, 9, 10, 11",0.840153757978161,0.0779371533442774,0.210165619645917,2028,0.0304139893806701,0.468735373623521,1,21.7498548016464
"C1472","Creatinine_v5, CNS_metastasis, HIV_v2, Autoimmune_disease","7, 8, 9, 11",0.843557027863556,0.0768559822869923,0.209876543209877,2075,0.0144533594778897,0.462832032925195,1,21.4772859271231
"C1984","Creatinine_v5, CNS_metastasis, HIV_v2, Hepatitis_B_C, Autoimmune_disease","7, 8, 9, 10, 11",0.843557027863556,0.0768559822869923,0.209876543209877,2075,0.0144533594778897,0.462832032925195,1,21.4720840382819
"C1920","CNS_metastasis, HIV_v2, Hepatitis_B_C, Autoimmune_disease","8, 9, 10, 11",0.843557027863556,0.0768559822869923,0.209876543209877,2075,0.0144533594778897,0.462832032925195,1,21.4247114971844
"C1408","CNS_metastasis, HIV_v2, Autoimmune_disease","8, 9, 11",0.843557027863556,0.0768559822869923,0.209876543209877,2075,0.0144533594778897,0.462832032925195,1,21.2817100578268
"C2034","ANC, ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis, HIV_v2, Hepatitis_B_C, Autoimmune_disease","2, 5, 6, 7, 8, 9, 10, 11",0.847100360030563,0.100074593519041,0.20907524411258,2020,0.050762244781974,0.459430293595348,1,21.2791596171814
"C1970","ANC, ALT_AST, Total_bilirubin, CNS_metastasis, HIV_v2, Hepatitis_B_C, Autoimmune_disease","2, 5, 6, 8, 9, 10, 11",0.847100360030563,0.100074593519041,0.20907524411258,2020,0.050762244781974,0.459430293595348,1,21.1687583646878
"C1954","ANC, Total_bilirubin, CNS_metastasis, HIV_v2, Hepatitis_B_C, Autoimmune_disease","2, 6, 8, 9, 10, 11",0.84526101597173,0.077542377131501,0.209394453876627,2051,0.0185505628558462,0.462882030710357,1,21.131410822959
"C1522","ANC, ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis, HIV_v2, Autoimmune_disease","2, 5, 6, 7, 8, 9, 11",0.847100360030563,0.100074593519041,0.20907524411258,2020,0.050762244781974,0.459430293595348,1,21.1146435696068
"C1458","ANC, ALT_AST, Total_bilirubin, CNS_metastasis, HIV_v2, Autoimmune_disease","2, 5, 6, 8, 9, 11",0.847100360030563,0.100074593519041,0.20907524411258,2020,0.050762244781974,0.459430293595348,1,21.046918007121
"C1442","ANC, Total_bilirubin, CNS_metastasis, HIV_v2, Autoimmune_disease","2, 6, 8, 9, 11",0.84526101597173,0.077542377131501,0.209394453876627,2051,0.0185505628558462,0.462882030710357,1,21.0269690159339
"C1506","ANC, Total_bilirubin, Creatinine_v5, CNS_metastasis, HIV_v2, Autoimmune_disease","2, 6, 7, 8, 9, 11",0.84526101597173,0.077542377131501,0.209394453876627,2051,0.0185505628558462,0.462882030710357,1,21.0042170652256
"C2018","ANC, Total_bilirubin, Creatinine_v5, CNS_metastasis, HIV_v2, Hepatitis_B_C, Autoimmune_disease","2, 6, 7, 8, 9, 10, 11",0.84526101597173,0.077542377131501,0.209394453876627,2051,0.0185505628558462,0.462882030710357,1,20.7896265245827
"C1986","ANC, Creatinine_v5, CNS_metastasis, HIV_v2, Hepatitis_B_C, Autoimmune_disease","2, 7, 8, 9, 10, 11",0.848951257260616,0.0770614313547965,0.209223847019122,2067,0.00983770199737677,0.463701391870929,1,20.5647332138077
"C1474","ANC, Creatinine_v5, CNS_metastasis, HIV_v2, Autoimmune_disease","2, 7, 8, 9, 11",0.848951257260616,0.0770614313547965,0.209223847019122,2067,0.00983770199737677,0.463701391870929,1,20.4529431074973
"C1426","ANC, ALT_AST, CNS_metastasis, HIV_v2, Autoimmune_disease","2, 5, 8, 9, 11",0.849214518285933,0.0780102849122165,0.209142857142857,2031,0.0159345607426886,0.460913999389796,1,20.452362314083
"C2002","ANC, ALT_AST, Creatinine_v5, CNS_metastasis, HIV_v2, Hepatitis_B_C, Autoimmune_disease","2, 5, 7, 8, 9, 10, 11",0.849214518285933,0.0780102849122165,0.209142857142857,2031,0.0159345607426886,0.460913999389796,1,20.3961011085579
"C1490","ANC, ALT_AST, Creatinine_v5, CNS_metastasis, HIV_v2, Autoimmune_disease","2, 5, 7, 8, 9, 11",0.849214518285933,0.0780102849122165,0.209142857142857,2031,0.0159345607426886,0.460913999389796,1,20.3925405924093
"C1410","ANC, CNS_metastasis, HIV_v2, Autoimmune_disease","2, 8, 9, 11",0.848951257260616,0.0770614313547965,0.209223847019122,2067,0.00983770199737677,0.463701391870929,1,20.3728188682104
"C1938","ANC, ALT_AST, CNS_metastasis, HIV_v2, Hepatitis_B_C, Autoimmune_disease","2, 5, 8, 9, 10, 11",0.849214518285933,0.0780102849122165,0.209142857142857,2031,0.0159345607426886,0.460913999389796,1,20.2402969621979
"C1922","ANC, CNS_metastasis, HIV_v2, Hepatitis_B_C, Autoimmune_disease","2, 8, 9, 10, 11",0.848951257260616,0.0770614313547965,0.209223847019122,2067,0.00983770199737677,0.463701391870929,1,20.0772707759905
"C1010","ANC, ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis, HIV_v2, Hepatitis_B_C","2, 5, 6, 7, 8, 9, 10",0.858633820376023,0.0826747318420587,0.208955223880598,2023,0.0220145384902142,0.459688383228967,1,18.8894724880685
"C434","ANC, ALT_AST, Total_bilirubin, CNS_metastasis, HIV_v2","2, 5, 6, 8, 9",0.858633820376023,0.0826747318420587,0.208955223880598,2023,0.0220145384902142,0.459688383228967,1,18.8715688997753
"C498","ANC, ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis, HIV_v2","2, 5, 6, 7, 8, 9",0.858633820376023,0.0826747318420587,0.208955223880598,2023,0.0220145384902142,0.459688383228967,1,18.8530845180677
"C946","ANC, ALT_AST, Total_bilirubin, CNS_metastasis, HIV_v2, Hepatitis_B_C","2, 5, 6, 8, 9, 10",0.858633820376023,0.0826747318420587,0.208955223880598,2023,0.0220145384902142,0.459688383228967,1,18.7907628595237
"C1280","HIV_v2, Autoimmune_disease","9, 11",0.860874832247651,0.076550917320929,0.210850111856824,2085,0.00229124600890707,0.46585798755406,1,18.2399686876594
"C1792","HIV_v2, Hepatitis_B_C, Autoimmune_disease","9, 10, 11",0.860874832247651,0.076550917320929,0.210850111856824,2085,0.00229124600890707,0.46585798755406,1,18.1895659200525
"C1282","ANC, HIV_v2, Autoimmune_disease","2, 9, 11",0.861423498589013,0.0768730435936385,0.210201793721974,2077,0.00236280918926823,0.467054832777949,1,18.1402489836115
"C1794","ANC, HIV_v2, Hepatitis_B_C, Autoimmune_disease","2, 9, 10, 11",0.861423498589013,0.0768730435936385,0.210201793721974,2077,0.00236280918926823,0.467054832777949,1,18.1380773212798
"C384","CNS_metastasis, HIV_v2","8, 9",0.861688227741683,0.0766877058362842,0.209641255605381,2079,0.00767672752550319,0.462545033866716,1,18.1228756849575
"C960","Creatinine_v5, CNS_metastasis, HIV_v2, Hepatitis_B_C","7, 8, 9, 10",0.861688227741683,0.0766877058362842,0.209641255605381,2079,0.00767672752550319,0.462545033866716,1,18.1032297164213
"C448","Creatinine_v5, CNS_metastasis, HIV_v2","7, 8, 9",0.861688227741683,0.0766877058362842,0.209641255605381,2079,0.00767672752550319,0.462545033866716,1,18.0887603848388
"C1856","Creatinine_v5, HIV_v2, Hepatitis_B_C, Autoimmune_disease","7, 9, 10, 11",0.860874832247651,0.076550917320929,0.210850111856824,2085,0.00229124600890707,0.46585798755406,1,18.0840887856367
"C1858","ANC, Creatinine_v5, HIV_v2, Hepatitis_B_C, Autoimmune_disease","2, 7, 9, 10, 11",0.861423498589013,0.0768730435936385,0.210201793721974,2077,0.00236280918926823,0.467054832777949,1,18.0813363298907
"C1344","Creatinine_v5, HIV_v2, Autoimmune_disease","7, 9, 11",0.860874832247651,0.076550917320929,0.210850111856824,2085,0.00229124600890707,0.46585798755406,1,17.9801772682508
"C896","CNS_metastasis, HIV_v2, Hepatitis_B_C","8, 9, 10",0.861688227741683,0.0766877058362842,0.209641255605381,2079,0.00767672752550319,0.462545033866716,1,17.9609605818035
"C1346","ANC, Creatinine_v5, HIV_v2, Autoimmune_disease","2, 7, 9, 11",0.861423498589013,0.0768730435936385,0.210201793721974,2077,0.00236280918926823,0.467054832777949,1,17.8738920734325
"C962","ANC, Creatinine_v5, CNS_metastasis, HIV_v2, Hepatitis_B_C","2, 7, 8, 9, 10",0.864567117553808,0.0768005478982533,0.208988764044943,2071,0.00868819464635817,0.463329983624626,1,17.5798085906922
"C386","ANC, CNS_metastasis, HIV_v2","2, 8, 9",0.864567117553808,0.0768005478982533,0.208988764044943,2071,0.00868819464635817,0.463329983624626,1,17.5776874321356
"C898","ANC, CNS_metastasis, HIV_v2, Hepatitis_B_C","2, 8, 9, 10",0.864567117553808,0.0768005478982533,0.208988764044943,2071,0.00868819464635817,0.463329983624626,1,17.3786520542411
"C450","ANC, Creatinine_v5, CNS_metastasis, HIV_v2","2, 7, 8, 9",0.864567117553808,0.0768005478982533,0.208988764044943,2071,0.00868819464635817,0.463329983624626,1,17.3387793237545
"C402","ANC, ALT_AST, CNS_metastasis, HIV_v2","2, 5, 8, 9",0.872651300859778,0.0777939672880546,0.208904109589041,2035,0.0118362313105274,0.461447753176327,1,16.493649150274
"C914","ANC, ALT_AST, CNS_metastasis, HIV_v2, Hepatitis_B_C","2, 5, 8, 9, 10",0.872651300859778,0.0777939672880546,0.208904109589041,2035,0.0118362313105274,0.461447753176327,1,16.321431276988
"C466","ANC, ALT_AST, Creatinine_v5, CNS_metastasis, HIV_v2","2, 5, 7, 8, 9",0.872651300859778,0.0777939672880546,0.208904109589041,2035,0.0118362313105274,0.461447753176327,1,16.2190601247443
"C978","ANC, ALT_AST, Creatinine_v5, CNS_metastasis, HIV_v2, Hepatitis_B_C","2, 5, 7, 8, 9, 10",0.872651300859778,0.0777939672880546,0.208904109589041,2035,0.0118362313105274,0.461447753176327,1,16.204161511073
"C1216","Creatinine_v5, CNS_metastasis, Autoimmune_disease","7, 8, 11",0.885142327015325,0.0944166172750755,0.211935303959844,2090,0.0505139820697518,0.462912445268672,1,15.1083558495998
"C1664","CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","8, 10, 11",0.885142327015325,0.0944166172750755,0.211935303959844,2090,0.0505139820697518,0.462912445268672,1,15.0574227923537
"C258","ANC, HIV_v2","2, 9",0.880107430593443,0.0766901855376298,0.20996640537514,2081,0.0173605203838738,0.466899291109387,1,15.0120198984874
"C1152","CNS_metastasis, Autoimmune_disease","8, 11",0.885142327015325,0.0944166172750755,0.211935303959844,2090,0.0505139820697518,0.462912445268672,1,15.0108835635464
"C322","ANC, Creatinine_v5, HIV_v2","2, 7, 9",0.880107430593443,0.0766901855376298,0.20996640537514,2081,0.0173605203838738,0.466899291109387,1,15.0008333122901
"C770","ANC, HIV_v2, Hepatitis_B_C","2, 9, 10",0.880107430593443,0.0766901855376298,0.20996640537514,2081,0.0173605203838738,0.466899291109387,1,14.9973990555794
"C1728","Creatinine_v5, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","7, 8, 10, 11",0.885142327015325,0.0944166172750755,0.211935303959844,2090,0.0505139820697518,0.462912445268672,1,14.9706825585213
"C834","ANC, Creatinine_v5, HIV_v2, Hepatitis_B_C","2, 7, 9, 10",0.880107430593443,0.0766901855376298,0.20996640537514,2081,0.0173605203838738,0.466899291109387,1,14.9019721724199
"C768","HIV_v2, Hepatitis_B_C","9, 10",0.888221435900992,0.0764528635594483,0.210614525139664,2089,0.0289696386159117,0.465763569241502,1,13.8632862806495
"C832","Creatinine_v5, HIV_v2, Hepatitis_B_C","7, 9, 10",0.888221435900992,0.0764528635594483,0.210614525139664,2089,0.0289696386159117,0.465763569241502,1,13.7663442842352
"C256","HIV_v2","9",0.888221435900992,0.0764528635594483,0.210614525139664,2089,0.0289696386159117,0.465763569241502,1,13.6685689755309
"C320","Creatinine_v5, HIV_v2","7, 9",0.888221435900992,0.0764528635594483,0.210614525139664,2089,0.0289696386159117,0.465763569241502,1,13.6157420267165
"C704","Creatinine_v5, CNS_metastasis, Hepatitis_B_C","7, 8, 10",0.89532462932457,0.0855467558056273,0.211699164345404,2094,0.0523705085009407,0.462330667103423,1,13.0773970354284
"C128","CNS_metastasis","8",0.89532462932457,0.0855467558056273,0.211699164345404,2094,0.0523705085009407,0.462330667103423,1,13.0475998080857
"C192","Creatinine_v5, CNS_metastasis","7, 8",0.89532462932457,0.0855467558056273,0.211699164345404,2094,0.0523705085009407,0.462330667103423,1,13.0332062321659
"C640","CNS_metastasis, Hepatitis_B_C","8, 10",0.89532462932457,0.0855467558056273,0.211699164345404,2094,0.0523705085009407,0.462330667103423,1,12.910052776445
"C1536","Hepatitis_B_C, Autoimmune_disease","10, 11",0.900565438117104,0.0765440174901222,0.212896053362979,2100,0.0373621061475147,0.465757140842604,1,12.0345698340951
"C1088","Creatinine_v5, Autoimmune_disease","7, 11",0.900565438117104,0.0765440174901222,0.212896053362979,2100,0.0373621061475147,0.465757140842604,1,11.967702835787
"C1600","Creatinine_v5, Hepatitis_B_C, Autoimmune_disease","7, 10, 11",0.900565438117104,0.0765440174901222,0.212896053362979,2100,0.0373621061475147,0.465757140842604,1,11.9640413120881
"C1024","Autoimmune_disease","11",0.900565438117104,0.0765440174901222,0.212896053362979,2100,0.0373621061475147,0.465757140842604,1,11.8427817479357
"C66","ANC, Creatinine_v5","2, 7",0.914484999301463,0.0766348920494797,0.211581291759466,2095,0.0574746649105342,0.466252812827387,1,10.2187571020934
"C578","ANC, Creatinine_v5, Hepatitis_B_C","2, 7, 10",0.914484999301463,0.0766348920494797,0.211581291759466,2095,0.0574746649105342,0.466252812827387,1,10.157597030378
"C514","ANC, Hepatitis_B_C","2, 10",0.914484999301463,0.0766348920494797,0.211581291759466,2095,0.0574746649105342,0.466252812827387,1,10.0334334991541
"C2","ANC","2",0.914484999301463,0.0766348920494797,0.211581291759466,2095,0.0574746649105342,0.466252812827387,1,9.99739905557941
"C576","Creatinine_v5, Hepatitis_B_C","7, 10",0.919708050546937,0.0763302987932893,0.212659633536924,2104,0.0636791939479176,0.465311897455698,1,9.58723264564026
"C512","Hepatitis_B_C","10",0.919708050546937,0.0763302987932893,0.212659633536924,2104,0.0636791939479176,0.465311897455698,1,9.48604833211282
"C64","Creatinine_v5","7",0.919708050546937,0.0763302987932893,0.212659633536924,2104,0.0636791939479176,0.465311897455698,1,9.35127900810586
"C1973","ECOG, Platelets, ALT_AST, Total_bilirubin, CNS_metastasis, HIV_v2, Hepatitis_B_C, Autoimmune_disease","1, 3, 5, 6, 8, 9, 10, 11",0.769372881835752,0.0856465006281553,0.220082530949106,1680,0.0390848536504786,0.469878112556218,0,4.13729810761477
"C439","ECOG, ANC, Platelets, ALT_AST, Total_bilirubin, CNS_metastasis, HIV_v2","1, 2, 3, 5, 6, 8, 9",0.769871914329482,0.0859295130132926,0.219545767377839,1677,0.0337575942193193,0.469028888240504,0,4.13622875474621
"C1461","ECOG, Platelets, ALT_AST, Total_bilirubin, CNS_metastasis, HIV_v2, Autoimmune_disease","1, 3, 5, 6, 8, 9, 11",0.769372881835752,0.0856465006281553,0.220082530949106,1680,0.0390848536504786,0.469878112556218,0,4.1308737826511
"C1525","ECOG, Platelets, ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis, HIV_v2, Autoimmune_disease","1, 3, 5, 6, 7, 8, 9, 11",0.769372881835752,0.0856465006281553,0.220082530949106,1680,0.0390848536504786,0.469878112556218,0,4.12851317446838
"C2037","ECOG, Platelets, ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis, HIV_v2, Hepatitis_B_C, Autoimmune_disease","1, 3, 5, 6, 7, 8, 9, 10, 11",0.769372881835752,0.0856465006281553,0.220082530949106,1680,0.0390848536504786,0.469878112556218,0,4.12074600260479
"C503","ECOG, ANC, Platelets, ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis, HIV_v2","1, 2, 3, 5, 6, 7, 8, 9",0.769871914329482,0.0859295130132926,0.219545767377839,1677,0.0337575942193193,0.469028888240504,0,4.11382569489616
"C1015","ECOG, ANC, Platelets, ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis, HIV_v2, Hepatitis_B_C","1, 2, 3, 5, 6, 7, 8, 9, 10",0.769871914329482,0.0859295130132926,0.219545767377839,1677,0.0337575942193193,0.469028888240504,0,4.1066679486394
"C951","ECOG, ANC, Platelets, ALT_AST, Total_bilirubin, CNS_metastasis, HIV_v2, Hepatitis_B_C","1, 2, 3, 5, 6, 8, 9, 10",0.769871914329482,0.0859295130132926,0.219545767377839,1677,0.0337575942193193,0.469028888240504,0,4.10420445041917
"C1503","ECOG, ANC, Platelets, Hemoglobin, ALT_AST, Creatinine_v5, CNS_metastasis, HIV_v2, Autoimmune_disease","1, 2, 3, 4, 5, 7, 8, 9, 11",0.76923521029335,0.102113952723053,0.220099079971691,1632,0.0542788162886834,0.482025402325719,0,4.05441241434258
"C1951","ECOG, ANC, Platelets, Hemoglobin, ALT_AST, CNS_metastasis, HIV_v2, Hepatitis_B_C, Autoimmune_disease","1, 2, 3, 4, 5, 8, 9, 10, 11",0.76923521029335,0.102113952723053,0.220099079971691,1632,0.0542788162886834,0.482025402325719,0,4.04318479549066
"C1439","ECOG, ANC, Platelets, Hemoglobin, ALT_AST, CNS_metastasis, HIV_v2, Autoimmune_disease","1, 2, 3, 4, 5, 8, 9, 11",0.76923521029335,0.102113952723053,0.220099079971691,1632,0.0542788162886834,0.482025402325719,0,4.04152448445789
"C2015","ECOG, ANC, Platelets, Hemoglobin, ALT_AST, Creatinine_v5, CNS_metastasis, HIV_v2, Hepatitis_B_C, Autoimmune_disease","1, 2, 3, 4, 5, 7, 8, 9, 10, 11",0.76923521029335,0.102113952723053,0.220099079971691,1632,0.0542788162886834,0.482025402325719,0,4.04147318600613
"C1979","ECOG, ANC, Hemoglobin, ALT_AST, Total_bilirubin, CNS_metastasis, HIV_v2, Hepatitis_B_C, Autoimmune_disease","1, 2, 4, 5, 6, 8, 9, 10, 11",0.77032461016432,0.107751503217711,0.220350877192983,1648,0.0579772645309098,0.478205009042926,0,3.9929987873046
"C2043","ECOG, ANC, Hemoglobin, ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis, HIV_v2, Hepatitis_B_C, Autoimmune_disease","1, 2, 4, 5, 6, 7, 8, 9, 10, 11",0.77032461016432,0.107751503217711,0.220350877192983,1648,0.0579772645309098,0.478205009042926,0,3.98933549158134
